年数,排名,国家/地区,所在洲,GDP(美元/亿)
1985,95,巴布亚新几内亚,大洋洲,24.23亿 
1985,96,老挝,亚洲,23.67亿 
1985,97,巴哈马,美洲,23.21亿 
1985,98,赞比亚,非洲,22.81亿 
1985,99,蒙古,亚洲,21.87亿 
1985,100,刚果（布）,非洲,21.61亿 
1985,101,牙买加,美洲,21.0亿 
1985,102,海地,美洲,20.09亿 
1985,103,阿尔巴尼亚,欧洲,18.97亿 
1985,104,卢旺达,非洲,17.16亿 
1985,105,纳米比亚,非洲,16.08亿 
1985,106,布基纳法索,非洲,15.52亿 
1985,107,法属波利尼西亚,大洋洲,15.07亿 
1985,108,尼日尔,非洲,14.41亿 
1985,109,巴巴多斯,美洲,14.1亿 
1985,110,马里,非洲,13.92亿 
1985,111,澳门,亚洲,13.62亿 
1985,112,布隆迪,非洲,11.5亿 
1985,113,斐济群岛,大洋洲,11.41亿 
1985,114,马拉维,非洲,11.31亿 
1985,115,马耳他,欧洲,11.18亿 
1985,116,博茨瓦纳,非洲,11.15亿 
1985,117,摩纳哥,欧洲,10.83亿 
1985,118,毛里求斯,非洲,10.76亿 
1985,119,贝宁,非洲,10.46亿 
1985,120,百慕大,美洲,10.4亿 
1985,121,乍得,非洲,10.33亿 
1985,122,索马里,非洲,8.76亿 
1985,123,苏里南,美洲,8.73亿 
1985,124,中非,非洲,8.65亿 
1985,125,塞拉利昂,非洲,8.57亿 
1985,126,新喀里多尼亚,大洋洲,8.55亿 
1985,127,利比里亚,非洲,8.51亿 
1985,128,多哥,非洲,7.62亿 
1985,129,毛里塔尼亚,非洲,6.83亿 
1985,130,列支敦士登,欧洲,5.29亿 
1985,131,圭亚那,美洲,4.53亿 
1985,132,格陵兰,美洲,4.13亿 
1985,133,斯威士兰,非洲,3.6亿 
1985,134,安道尔,欧洲,3.47亿 
1985,135,吉布提,非洲,3.41亿 
1985,136,圣卢西亚,美洲,2.84亿 
1985,137,莱索托,非洲,2.69亿 
1985,138,安提瓜和巴布达,美洲,2.41亿 
1985,139,所罗门群岛,大洋洲,2.32亿 
1985,140,冈比亚,非洲,2.26亿 
1985,141,伯利兹,美洲,2.13亿 
1985,142,塞舌尔,非洲,1.69亿 
1985,143,格林纳达,美洲,1.68亿 
1985,144,不丹,亚洲,1.63亿 
1985,145,圣文森特和格林纳丁斯,美洲,1.46亿 
1985,146,几内亚比绍,非洲,1.44亿 
1985,147,佛得角,非洲,1.38亿 
1985,148,瓦努阿图,大洋洲,1.32亿 
1985,149,马尔代夫,亚洲,1.27亿 
1985,150,多米尼克,美洲,1.19亿 
1985,151,科摩罗,非洲,1.14亿 
1985,152,圣基茨和尼维斯,美洲,1.11亿 
1985,153,萨摩亚,大洋洲,9557万 
1985,154,赤道几内亚,非洲,6212万 
1985,155,汤加,大洋洲,6006万 
1985,156,马绍尔群岛,大洋洲,4388万 
1985,157,基里巴斯,大洋洲,3213万 
1986,1,美国,美洲,4.58万亿 
1986,2,日本,亚洲,2.08万亿 
1986,3,德国,欧洲,1.05万亿 
1986,4,法国,欧洲,7714.71亿 
1986,5,意大利,欧洲,6403.86亿 
1986,6,英国,欧洲,6014.53亿 
1986,7,加拿大,美洲,3774.38亿 
1986,8,中国,亚洲,3007.58亿 
1986,9,巴西,美洲,2564.81亿 
1986,10,西班牙,欧洲,2513.21亿 
1986,11,印度,亚洲,2489.86亿 
1986,12,伊朗,亚洲,2090.95亿 
1986,13,荷兰,欧洲,2008.62亿 
1986,14,澳大利亚,大洋洲,1823.68亿 
1986,15,瑞士,欧洲,1592.24亿 
1986,16,瑞典,欧洲,1504.98亿 
1986,17,墨西哥,美洲,1345.5亿 
1986,18,比利时,欧洲,1200.19亿 
1986,19,韩国,亚洲,1168.37亿 
1986,20,阿根廷,美洲,1109.34亿 
1986,21,奥地利,欧洲,990.36亿 
1986,22,丹麦,欧洲,880.79亿 
1986,23,沙特阿拉伯,亚洲,869.62亿 
1986,24,印尼,亚洲,799.54亿 
1986,25,挪威,欧洲,786.93亿 
1986,26,土耳其,欧洲,757.28亿 
1986,27,芬兰,欧洲,735.32亿 
1986,28,南非,非洲,675.22亿 
1986,29,阿尔及利亚,非洲,636.92亿 
1986,30,委内瑞拉,美洲,603.92亿 
1986,31,希腊,欧洲,563.8亿 
1986,32,伊拉克,亚洲,472.65亿 
1986,33,泰国,亚洲,430.97亿 
1986,34,埃及,非洲,412.54亿 
1986,35,香港,亚洲,410.76亿 
1986,36,葡萄牙,欧洲,387.46亿 
1986,37,哥伦比亚,美洲,349.42亿 
1986,38,以色列,亚洲,342.17亿 
1986,39,菲律宾,亚洲,339.87亿 
1986,40,阿联酋,亚洲,339.44亿 
1986,41,巴基斯坦,亚洲,318.99亿 
1986,42,新西兰,大洋洲,306.05亿 
1986,43,爱尔兰,欧洲,287.15亿 
1986,44,马来西亚,亚洲,277.35亿 
1986,45,越南,亚洲,263.37亿 
1986,46,古巴,美洲,242.27亿 
1986,47,波多黎各,美洲,220.09亿 
1986,48,孟加拉,亚洲,217.74亿 
1986,49,尼日利亚,非洲,207.21亿 
1986,50,保加利亚,欧洲,202.49亿 
1986,51,摩洛哥,非洲,194.62亿 
1986,52,智利,美洲,188.91亿 
1986,53,新加坡,亚洲,185.87亿 
1986,54,科威特,亚洲,179.04亿 
1986,55,苏丹,非洲,157.69亿 
1986,56,厄瓜多尔,美洲,153.14亿 
1986,57,秘鲁,美洲,152.44亿 
1986,58,叙利亚,亚洲,132.93亿 
1986,59,喀麦隆,非洲,118.57亿 
1986,60,埃塞俄比亚,非洲,98.49亿 
1986,61,科特迪瓦,非洲,91.58亿 
1986,62,突尼斯,非洲,90.18亿 
1986,63,刚果（金）,非洲,80.95亿 
1986,64,缅甸,亚洲,76.26亿 
1986,65,阿曼,亚洲,73.24亿 
1986,66,肯尼亚,非洲,72.39亿 
1986,67,危地马拉,美洲,72.32亿 
1986,68,安哥拉,非洲,70.77亿 
1986,69,巴拿马,美洲,67.98亿 
1986,70,卢森堡,欧洲,66.86亿 
1986,71,斯里兰卡,亚洲,64.05亿 
1986,72,约旦,亚洲,64.01亿 
1986,73,津巴布韦,非洲,62.18亿 
1986,74,多米尼加,美洲,61.22亿 
1986,75,乌拉圭,美洲,58.8亿 
1986,76,加纳,非洲,57.28亿 
1986,77,莫桑比克,非洲,52.47亿 
1986,78,卡塔尔,亚洲,50.53亿 
1986,79,特立尼达和多巴哥,美洲,47.94亿 
1986,80,哥斯达黎加,美洲,44.19亿 
1986,81,塞内加尔,非洲,41.9亿 
1986,82,冰岛,欧洲,39.9亿 
1986,83,玻利维亚,美洲,39.58亿 
1986,84,乌干达,非洲,39.23亿 
1986,85,洪都拉斯,美洲,38.09亿 
1986,86,萨尔瓦多,美洲,37.72亿 
1986,87,巴拉圭,美洲,37.24亿 
1986,88,加蓬,非洲,34.04亿 
1986,89,马达加斯加,非洲,32.58亿 
1986,90,塞浦路斯,欧洲,30.91亿 
1986,91,巴林,亚洲,30.52亿 
1986,92,蒙古,亚洲,28.96亿 
1986,93,尼加拉瓜,美洲,28.86亿 
1986,94,尼泊尔,亚洲,28.51亿 
1986,95,牙买加,美洲,27.55亿 
1986,96,巴布亚新几内亚,大洋洲,26.48亿 
1986,97,巴哈马,美洲,24.73亿 
1986,98,文莱,亚洲,23.59亿 
1986,99,海地,美洲,23.18亿 
1986,100,法属波利尼西亚,大洋洲,23.02亿 
1986,101,阿尔巴尼亚,欧洲,20.97亿 
1986,102,布基纳法索,非洲,20.36亿 
1986,103,几内亚,非洲,19.95亿 
1986,104,卢旺达,非洲,19.45亿 
1986,105,尼日尔,非洲,19.04亿 
1986,106,马里,非洲,18.52亿 
1986,107,刚果（布）,非洲,18.49亿 
1986,108,纳米比亚,非洲,18.09亿 
1986,109,老挝,亚洲,17.77亿 
1986,110,赞比亚,非洲,16.62亿 
1986,111,巴巴多斯,美洲,15.48亿 
1986,112,澳门,亚洲,15.32亿 
1986,113,摩纳哥,欧洲,15.15亿 
1986,114,毛里求斯,非洲,14.63亿 
1986,115,马耳他,欧洲,14.35亿 
1986,116,博茨瓦纳,非洲,13.93亿 
1986,117,贝宁,非洲,13.36亿 
1986,118,斐济群岛,大洋洲,12.9亿 
1986,119,布隆迪,非洲,12.02亿 
1986,120,新喀里多尼亚,大洋洲,12.01亿 
1986,121,马拉维,非洲,11.84亿 
1986,122,百慕大,美洲,11.74亿 
1986,123,中非,非洲,11.22亿 
1986,124,乍得,非洲,10.68亿 
1986,125,多哥,非洲,10.61亿 
1986,126,索马里,非洲,9.3亿 
1986,127,苏里南,美洲,8.91亿 
1986,128,利比里亚,非洲,8.41亿 
1986,129,毛里塔尼亚,非洲,8.03亿 
1986,130,列支敦士登,欧洲,7.79亿 
1986,131,格陵兰,美洲,6.03亿 
1986,132,圭亚那,美洲,5.05亿 
1986,133,塞拉利昂,非洲,4.9亿 
1986,134,安道尔,欧洲,4.82亿 
1986,135,斯威士兰,非洲,4.49亿 
1986,136,阿鲁巴,美洲,4.05亿 
1986,137,圣卢西亚,美洲,3.4亿 
1986,138,莱索托,非洲,3.19亿 
1986,139,安提瓜和巴布达,美洲,2.9亿 
1986,140,伯利兹,美洲,2.32亿 
1986,141,所罗门群岛,大洋洲,2.11亿 
1986,142,塞舌尔,非洲,2.08亿 
1986,143,不丹,亚洲,1.91亿 
1986,144,佛得角,非洲,1.91亿 
1986,145,格林纳达,美洲,1.88亿 
1986,146,冈比亚,非洲,1.86亿 
1986,147,科摩罗,非洲,1.62亿 
1986,148,圣文森特和格林纳丁斯,美洲,1.61亿 
1986,149,马尔代夫,亚洲,1.42亿 
1986,150,多米尼克,美洲,1.35亿 
1986,151,圣基茨和尼维斯,美洲,1.31亿 
1986,152,几内亚比绍,非洲,1.3亿 
1986,153,瓦努阿图,大洋洲,1.26亿 
1986,154,密克罗尼西亚联邦,大洋洲,1.12亿 
1986,155,萨摩亚,大洋洲,1.01亿 
1986,156,赤道几内亚,非洲,7641万 
1986,157,汤加,大洋洲,6820万 
1986,158,马绍尔群岛,大洋洲,5599万 
1986,159,基里巴斯,大洋洲,3209万 
1987,1,美国,美洲,4.86万亿 
1987,2,日本,亚洲,2.53万亿 
1987,3,德国,欧洲,1.3万亿 
1987,4,法国,欧洲,9341.73亿 
1987,5,意大利,欧洲,8057.13亿 
1987,6,英国,欧洲,7451.63亿 
1987,7,加拿大,美洲,4313.17亿 
1987,8,西班牙,欧洲,3187.48亿 
1987,9,巴西,美洲,2830.57亿 
1987,10,印度,亚洲,2790.34亿 
1987,11,中国,亚洲,2729.73亿 
1987,12,荷兰,欧洲,2450.46亿 
1987,13,瑞士,欧洲,1994.04亿 
1987,14,澳大利亚,大洋洲,1894.0亿 
1987,15,瑞典,欧洲,1830.1亿 
1987,16,比利时,欧洲,1493.94亿 
1987,17,韩国,亚洲,1479.48亿 
1987,18,墨西哥,美洲,1475.41亿 
1987,19,伊朗,亚洲,1340.1亿 
1987,20,奥地利,欧洲,1241.68亿 
1987,21,阿根廷,美洲,1111.06亿 
1987,22,丹麦,欧洲,1094.14亿 
1987,23,挪威,欧洲,942.3亿 
1987,24,芬兰,欧洲,915.95亿 
1987,25,南非,非洲,885.74亿 
1987,26,土耳其,欧洲,871.73亿 
1987,27,沙特阿拉伯,亚洲,856.96亿 
1987,28,印尼,亚洲,759.3亿 
1987,29,阿尔及利亚,非洲,667.46亿 
1987,30,希腊,欧洲,656.53亿 
1987,31,乌克兰,欧洲,640.88亿 
1987,32,伊拉克,亚洲,567.74亿 
1987,33,香港,亚洲,506.23亿 
1987,34,泰国,亚洲,505.35亿 
1987,35,葡萄牙,欧洲,481.83亿 
1987,36,委内瑞拉,美洲,480.29亿 
1987,37,以色列,亚洲,411.06亿 
1987,38,埃及,非洲,404.56亿 
1987,39,新西兰,大洋洲,403.76亿 
1987,40,罗马尼亚,欧洲,384.14亿 
1987,41,菲律宾,亚洲,377.91亿 
1987,42,越南,亚洲,366.58亿 
1987,43,阿联酋,亚洲,363.85亿 
1987,44,哥伦比亚,美洲,363.73亿 
1987,45,爱尔兰,欧洲,339.21亿 
1987,46,巴基斯坦,亚洲,333.52亿 
1987,47,马来西亚,亚洲,321.82亿 
1987,48,保加利亚,欧洲,281.01亿 
1987,49,古巴,美洲,252.14亿 
1987,50,孟加拉,亚洲,242.98亿 
1987,51,尼日利亚,非洲,240.93亿 
1987,52,波多黎各,美洲,240.26亿 
1987,53,科威特,亚洲,223.66亿 
1987,54,智利,美洲,222.55亿 
1987,55,摩洛哥,非洲,217.65亿 
1987,56,新加坡,亚洲,209.19亿 
1987,57,秘鲁,美洲,207.02亿 
1987,58,苏丹,非洲,201.56亿 
1987,59,厄瓜多尔,美洲,139.45亿 
1987,60,喀麦隆,非洲,130.5亿 
1987,61,叙利亚,亚洲,113.56亿 
1987,62,埃塞俄比亚,非洲,105.27亿 
1987,63,科特迪瓦,非洲,100.88亿 
1987,64,突尼斯,非洲,96.96亿 
1987,65,缅甸,亚洲,93.47亿 
1987,66,卢森堡,欧洲,83.21亿 
1987,67,安哥拉,非洲,80.89亿 
1987,68,肯尼亚,非洲,79.71亿 
1987,69,阿曼,亚洲,78.11亿 
1987,70,刚果（金）,非洲,76.62亿 
1987,71,乌拉圭,美洲,73.67亿 
1987,72,危地马拉,美洲,70.84亿 
1987,73,巴拿马,美洲,68.28亿 
1987,74,约旦,亚洲,67.56亿 
1987,75,津巴布韦,非洲,67.41亿 
1987,76,斯里兰卡,亚洲,66.82亿 
1987,77,乌干达,非洲,62.7亿 
1987,78,多米尼加,美洲,58.27亿 
1987,79,冰岛,欧洲,55.2亿 
1987,80,卡塔尔,亚洲,54.46亿 
1987,81,加纳,非洲,50.75亿 
1987,82,塞内加尔,非洲,50.41亿 
1987,83,特立尼达和多巴哥,美洲,47.98亿 
1987,84,哥斯达黎加,美洲,45.33亿 
1987,85,玻利维亚,美洲,43.24亿 
1987,86,洪都拉斯,美洲,41.52亿 
1987,87,巴拉圭,美洲,39.71亿 
1987,88,萨尔瓦多,美洲,39.58亿 
1987,89,尼加拉瓜,美洲,38.51亿 
1987,90,塞浦路斯,欧洲,37.05亿 
1987,91,巴林,亚洲,33.92亿 
1987,92,牙买加,美洲,32.87亿 
1987,93,加蓬,非洲,32.82亿 
1987,94,巴布亚新几内亚,大洋洲,31.44亿 
1987,95,蒙古,亚洲,30.21亿 
1987,96,尼泊尔,亚洲,29.57亿 
1987,97,文莱,亚洲,27.54亿 
1987,98,巴哈马,美洲,27.14亿 
1987,99,马达加斯加,非洲,25.66亿 
1987,100,法属波利尼西亚,大洋洲,25.43亿 
1987,101,布基纳法索,非洲,23.7亿 
1987,102,莫桑比克,非洲,23.54亿 
1987,103,土库曼斯坦,亚洲,23.31亿 
1987,104,纳米比亚,非洲,23.0亿 
1987,105,刚果（布）,非洲,22.98亿 
1987,106,赞比亚,非洲,22.7亿 
1987,107,尼日尔,非洲,22.33亿 
1987,108,卢旺达,非洲,21.57亿 
1987,109,马里,非洲,20.91亿 
1987,110,阿尔巴尼亚,欧洲,20.81亿 
1987,111,海地,美洲,20.47亿 
1987,112,几内亚,非洲,20.42亿 
1987,113,博茨瓦纳,非洲,19.65亿 
1987,114,澳门,亚洲,19.58亿 
1987,115,毛里求斯,非洲,18.81亿 
1987,116,摩纳哥,欧洲,18.39亿 
1987,117,马耳他,欧洲,17.51亿 
1987,118,巴巴多斯,美洲,17.04亿 
1987,119,贝宁,非洲,15.62亿 
1987,120,新喀里多尼亚,大洋洲,14.88亿 
1987,121,百慕大,美洲,12.96亿 
1987,122,多哥,非洲,12.49亿 
1987,123,中非,非洲,12.01亿 
1987,124,马拉维,非洲,11.83亿 
1987,125,斐济群岛,大洋洲,11.78亿 
1987,126,乍得,非洲,11.63亿 
1987,127,布隆迪,非洲,11.31亿 
1987,128,老挝,亚洲,10.87亿 
1987,129,列支敦士登,欧洲,10.53亿 
1987,130,索马里,非洲,10.1亿 
1987,131,苏里南,美洲,9.8亿 
1987,132,利比里亚,非洲,9.73亿 
1987,133,毛里塔尼亚,非洲,9.1亿 
1987,134,格陵兰,美洲,7.87亿 
1987,135,塞拉利昂,非洲,7.01亿 
1987,136,安道尔,欧洲,6.11亿 
1987,137,斯威士兰,非洲,5.84亿 
1987,138,阿鲁巴,美洲,4.88亿 
1987,139,莱索托,非洲,4.03亿 
1987,140,圣卢西亚,美洲,3.76亿 
1987,141,吉布提,非洲,3.73亿 
1987,142,圭亚那,美洲,3.55亿 
1987,143,安提瓜和巴布达,美洲,3.37亿 
1987,144,伯利兹,美洲,2.81亿 
1987,145,塞舌尔,非洲,2.49亿 
1987,146,不丹,亚洲,2.43亿 
1987,147,所罗门群岛,大洋洲,2.39亿 
1987,148,佛得角,非洲,2.35亿 
1987,149,冈比亚,非洲,2.21亿 
1987,150,格林纳达,美洲,2.15亿 
1987,151,科摩罗,非洲,1.96亿 
1987,152,圣文森特和格林纳丁斯,美洲,1.76亿 
1987,153,几内亚比绍,非洲,1.74亿 
1987,154,多米尼克,美洲,1.52亿 
1987,155,圣基茨和尼维斯,美洲,1.48亿 
1987,156,马尔代夫,亚洲,1.41亿 
1987,157,瓦努阿图,大洋洲,1.39亿 
1987,158,密克罗尼西亚联邦,大洋洲,1.17亿 
1987,159,萨摩亚,大洋洲,1.12亿 
1987,160,赤道几内亚,非洲,9335万 
1987,161,汤加,大洋洲,8167万 
1987,162,马绍尔群岛,大洋洲,6298万 
1987,163,基里巴斯,大洋洲,3361万 
1988,1,美国,美洲,5.24万亿 
1988,2,日本,亚洲,3.07万亿 
1988,3,德国,欧洲,1.4万亿 
1988,4,法国,欧洲,1.02万亿 
1988,5,英国,欧洲,9101.23亿 
1988,6,意大利,欧洲,8916.09亿 
1988,7,俄罗斯,欧洲,5547.13亿 
1988,8,加拿大,美洲,5073.54亿 
1988,9,西班牙,欧洲,3761.6亿 
1988,10,中国,亚洲,3123.54亿 
1988,11,巴西,美洲,3083.34亿 
1988,12,印度,亚洲,2965.89亿 
1988,13,荷兰,欧洲,2619.11亿 
1988,14,澳大利亚,大洋洲,2360.66亿 
1988,15,瑞士,欧洲,2157.22亿 
1988,16,瑞典,欧洲,2069.87亿 
1988,17,韩国,亚洲,1995.91亿 
1988,18,墨西哥,美洲,1816.12亿 
1988,19,比利时,欧洲,1622.99亿 
1988,20,奥地利,欧洲,1333.39亿 
1988,21,阿根廷,美洲,1262.07亿 
1988,22,伊朗,亚洲,1230.58亿 
1988,23,丹麦,欧洲,1155.53亿 
1988,24,芬兰,欧洲,1090.59亿 
1988,25,挪威,欧洲,1019.0亿 
1988,26,南非,非洲,951.77亿 
1988,27,土耳其,欧洲,908.53亿 
1988,28,沙特阿拉伯,亚洲,882.56亿 
1988,29,印尼,亚洲,843.0亿 
1988,30,希腊,欧洲,762.61亿 
1988,31,乌克兰,欧洲,747.04亿 
1988,32,伊拉克,亚洲,626.85亿 
1988,33,泰国,亚洲,616.67亿 
1988,34,委内瑞拉,美洲,602.26亿 
1988,35,香港,亚洲,597.07亿 
1988,36,阿尔及利亚,非洲,590.89亿 
1988,37,葡萄牙,欧洲,563.47亿 
1988,38,以色列,亚洲,502.74亿 
1988,39,新西兰,大洋洲,451.77亿 
1988,40,菲律宾,亚洲,431.52亿 
1988,41,罗马尼亚,欧洲,408.1亿 
1988,42,哥伦比亚,美洲,392.13亿 
1988,43,巴基斯坦,亚洲,384.73亿 
1988,44,爱尔兰,欧洲,377.73亿 
1988,45,阿联酋,亚洲,362.76亿 
1988,46,马来西亚,亚洲,352.72亿 
1988,47,埃及,非洲,349.8亿 
1988,48,古巴,美洲,274.59亿 
1988,49,孟加拉,亚洲,265.79亿 
1988,50,波多黎各,美洲,263.86亿 
1988,51,智利,美洲,260.4亿 
1988,52,摩洛哥,非洲,257.05亿 
1988,53,越南,亚洲,254.24亿 
1988,54,新加坡,亚洲,253.71亿 
1988,55,尼日利亚,非洲,232.72亿 
1988,56,保加利亚,欧洲,225.56亿 
1988,57,科威特,亚洲,206.92亿 
1988,58,秘鲁,美洲,154.39亿 
1988,59,苏丹,非洲,153.99亿 
1988,60,厄瓜多尔,美洲,130.52亿 
1988,61,喀麦隆,非洲,122.36亿 
1988,62,缅甸,亚洲,113.28亿 
1988,63,埃塞俄比亚,非洲,109.09亿 
1988,64,叙利亚,亚洲,105.77亿 
1988,65,科特迪瓦,非洲,102.55亿 
1988,66,突尼斯,非洲,100.96亿 
1988,67,卢森堡,欧洲,94.18亿 
1988,68,刚果（金）,非洲,88.61亿 
1988,69,安哥拉,非洲,87.75亿 
1988,70,阿曼,亚洲,83.86亿 
1988,71,肯尼亚,非洲,83.55亿 
1988,72,乌拉圭,美洲,82.14亿 
1988,73,危地马拉,美洲,78.42亿 
1988,74,津巴布韦,非洲,78.15亿 
1988,75,斯里兰卡,亚洲,69.78亿 
1988,76,乌干达,非洲,65.09亿 
1988,77,约旦,亚洲,62.77亿 
1988,78,冰岛,欧洲,61.07亿 
1988,79,卡塔尔,亚洲,60.38亿 
1988,80,巴拿马,美洲,59.03亿 
1988,81,多米尼加,美洲,53.74亿 
1988,82,加纳,非洲,51.98亿 
1988,83,坦桑尼亚,非洲,51.0亿 
1988,84,塞内加尔,非洲,49.85亿 
1988,85,哥斯达黎加,美洲,46.15亿 
1988,86,玻利维亚,美洲,45.98亿 
1988,87,特立尼达和多巴哥,美洲,44.97亿 
1988,88,塞浦路斯,欧洲,42.79亿 
1988,89,巴拉圭,美洲,42.56亿 
1988,90,萨尔瓦多,美洲,41.9亿 
1988,91,洪都拉斯,美洲,39.7亿 
1988,92,加蓬,非洲,38.35亿 
1988,93,牙买加,美洲,38.28亿 
1988,94,赞比亚,非洲,37.14亿 
1988,95,巴林,亚洲,37.02亿 
1988,96,巴布亚新几内亚,大洋洲,36.56亿 
1988,97,尼泊尔,亚洲,34.87亿 
1988,98,黎巴嫩,亚洲,33.14亿 
1988,99,蒙古,亚洲,32.04亿 
1988,100,土库曼斯坦,亚洲,30.11亿 
1988,101,巴哈马,美洲,28.18亿 
1988,102,文莱,亚洲,26.91亿 
1988,103,法属波利尼西亚,大洋洲,26.87亿 
1988,104,博茨瓦纳,非洲,26.45亿 
1988,105,尼加拉瓜,美洲,26.31亿 
1988,106,布基纳法索,非洲,26.16亿 
1988,107,海地,美洲,26.14亿 
1988,108,纳米比亚,非洲,24.95亿 
1988,109,马达加斯加,非洲,24.43亿 
1988,110,卢旺达,非洲,23.95亿 
1988,111,几内亚,非洲,23.84亿 
1988,112,澳门,亚洲,22.89亿 
1988,113,尼日尔,非洲,22.8亿 
1988,114,刚果（布）,非洲,22.13亿 
1988,115,马里,非洲,21.69亿 
1988,116,毛里求斯,非洲,21.35亿 
1988,117,莫桑比克,非洲,20.94亿 
1988,118,新喀里多尼亚,大洋洲,20.73亿 
1988,119,阿尔巴尼亚,欧洲,20.51亿 
1988,120,马耳他,欧洲,20.19亿 
1988,121,摩纳哥,欧洲,20.01亿 
1988,122,巴巴多斯,美洲,18.13亿 
1988,123,贝宁,非洲,16.2亿 
1988,124,乍得,非洲,14.83亿 
1988,125,百慕大,美洲,14.15亿 
1988,126,马拉维,非洲,13.8亿 
1988,127,多哥,非洲,13.79亿 
1988,128,中非,非洲,12.65亿 
1988,129,列支敦士登,欧洲,11.62亿 
1988,130,苏里南,美洲,11.61亿 
1988,131,斐济群岛,大洋洲,11.1亿 
1988,132,布隆迪,非洲,10.82亿 
1988,133,塞拉利昂,非洲,10.55亿 
1988,134,利比里亚,非洲,10.38亿 
1988,135,索马里,非洲,10.38亿 
1988,136,毛里塔尼亚,非洲,9.57亿 
1988,137,格陵兰,美洲,8.99亿 
1988,138,安道尔,欧洲,7.21亿 
1988,139,斯威士兰,非洲,6.92亿 
1988,140,老挝,亚洲,5.99亿 
1988,141,阿鲁巴,美洲,5.96亿 
1988,142,莱索托,非洲,4.7亿 
1988,143,圣卢西亚,美洲,4.3亿 
1988,144,圭亚那,美洲,4.14亿 
1988,145,安提瓜和巴布达,美洲,3.99亿 
1988,146,吉布提,非洲,3.96亿 
1988,147,伯利兹,美洲,3.2亿 
1988,148,所罗门群岛,大洋洲,3.11亿 
1988,149,塞舌尔,非洲,2.84亿 
1988,150,不丹,亚洲,2.72亿 
1988,151,冈比亚,非洲,2.67亿 
1988,152,佛得角,非洲,2.64亿 
1988,153,格林纳达,美洲,2.36亿 
1988,154,科摩罗,非洲,2.07亿 
1988,155,圣文森特和格林纳丁斯,美洲,2.01亿 
1988,156,圣基茨和尼维斯,美洲,1.73亿 
1988,157,多米尼克,美洲,1.71亿 
1988,158,马尔代夫,亚洲,1.69亿 
1988,159,几内亚比绍,非洲,1.64亿 
1988,160,瓦努阿图,大洋洲,1.58亿 
1988,161,萨摩亚,大洋洲,1.33亿 
1988,162,密克罗尼西亚联邦,大洋洲,1.25亿 
1988,163,汤加,大洋洲,1.07亿 
1988,164,赤道几内亚,非洲,1.01亿 
1988,165,马绍尔群岛,大洋洲,7069万 
1988,166,基里巴斯,大洋洲,4297万 
1989,1,美国,美洲,5.64万亿 
1989,2,日本,亚洲,3.05万亿 
1989,3,德国,欧洲,1.4万亿 
1989,4,法国,欧洲,1.03万亿 
1989,5,意大利,欧洲,9286.61亿 
1989,6,英国,欧洲,9268.85亿 
1989,7,加拿大,美洲,5650.56亿 
1989,8,俄罗斯,欧洲,5065.0亿 
1989,9,西班牙,欧洲,4147.57亿 
1989,10,中国,亚洲,3477.68亿 
1989,11,巴西,美洲,3470.28亿 
1989,12,澳大利亚,大洋洲,2997.68亿 
1989,13,印度,亚洲,2960.42亿 
1989,14,荷兰,欧洲,2583.37亿 
1989,15,韩国,亚洲,2469.27亿 
1989,16,墨西哥,美洲,2214.01亿 
1989,17,瑞典,欧洲,2179.48亿 
1989,18,瑞士,欧洲,2082.81亿 
1989,19,比利时,欧洲,1642.21亿 
1989,20,奥地利,欧洲,1331.06亿 
1989,21,伊朗,亚洲,1204.96亿 
1989,22,芬兰,欧洲,1190.12亿 
1989,23,丹麦,欧洲,1124.09亿 
1989,24,土耳其,欧洲,1071.43亿 
1989,25,挪威,欧洲,1026.34亿 
